"Guid","AccountId","Comments","Description","IsEscalated","Origin","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedEmail","SuppliedName","SuppliedPhone","Type"
b425f51b-a3b1-4cb5-8ebe-c8396e756d70,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A",Mechanical
b45b8431-52fc-454b-b9ee-04f3462d3834,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Customer service for portable generators needs beefing up,"#N/A","#N/A","#N/A","#N/A",Other
b4d9d071-3adc-4f5a-8d5e-c5ae264ef193,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,New,Seeking guidance on electrical wiring installation for GC5060,"#N/A","#N/A","#N/A","#N/A",Electrical
b53cf2c6-7ee5-413b-ba09-459515e0a806,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A",Other
b5a550fe-bb2d-40a1-906f-796c2fee78ef,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A",Other
b6270fc0-1169-4de6-985d-044679c0ff91,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Performance,Closed,Signal panel on GC5060 blinks intermittently,"#N/A","#N/A","#N/A","#N/A",Electronic
b64aee63-c7d0-4702-9009-b93629e56019,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A",Other
b66ca326-fca8-43a4-8952-4d1d1a44409a,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
b6a7713a-7c52-4d42-8d6a-72145da275d6,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Design,Closed,Motor design hindering performance,"#N/A","#N/A","#N/A","#N/A",Electrical
b6b09ac8-630b-47dd-9dce-9ede4572742f,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A",Mechanical
b6c83e8c-1a23-4b03-a57d-36b7cb52a8be,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A",Structural
b7482dba-e13a-43ee-adbd-4ac366f5ed23,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Design,Closed,Motor design hindering performance,"#N/A","#N/A","#N/A","#N/A",Electrical
b769e019-5769-4e9c-90d1-426ac779d7bf,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A",Mechanical
b7a2b1d5-bc24-43d4-a706-5fd58fd7719f,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Design,Closed,Motor design hindering performance,"#N/A","#N/A","#N/A","#N/A",Electrical
b7fb93e1-d531-487e-8805-6ad2360ad82e,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A",Structural
b8786db0-ed1e-4a3a-b803-b26983a43ee0,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Electronic panel fitting loose,"#N/A","#N/A","#N/A","#N/A",Electronic
b88e335f-09dc-434e-a344-de3f3725d73a,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
b8991ee2-578d-4888-bdaf-427f7d2b3ba8,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
b90e79ba-6a75-4b27-a095-49dff1d8afbf,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Customer service for portable generators needs beefing up,"#N/A","#N/A","#N/A","#N/A",Other
b94a7847-4584-4e60-b294-fc4cbd3a6710,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A",Structural
ba922480-0853-44d5-9b3d-b7536e722617,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A",Electrical
bb08e019-babc-4224-b58b-55c16b6a3fde,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
bbadb4c6-2b1d-475a-be8e-62cbdea20c69,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A",Other
bbcba73c-634a-47e8-a3b8-c337ec8f27f3,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
bbf08b8a-47da-41dd-bda4-face3383496c,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
bc4c1a41-b4cb-4566-b6e3-b83bf82a5688,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A",Other
bc6262be-821c-44b0-b2b3-f6421591c19a,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,Closed,Easy installation process,"#N/A","#N/A","#N/A","#N/A",Other
bc659aa2-6e49-4ab7-804c-c4fed50e66bf,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
bd2098d8-044f-4d97-af58-c81d59df3644,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A",Other
bd3135e6-9dee-4ef1-8ac3-2e5f80294c4d,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A",Other
bd31a400-11f4-4e5c-8c13-da9579a7823a,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Customer service for portable generators needs beefing up,"#N/A","#N/A","#N/A","#N/A",Other
bd359560-3e5f-4517-a748-cfddfe91dde1,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Equipment Complexity,Closed,Starting generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
bd82e7cd-1235-4190-a3e8-f2397a43efcc,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Power generation below stated level,"#N/A","#N/A","#N/A","#N/A",Electrical
bd9872fb-22a1-41f6-a22b-93b07b7d94e4,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A",Mechanical
be2a073d-8a5f-4e29-962e-47f5445fb729,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A",Other
beb7684f-07db-4e07-90ed-048522332278,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Instructions not clear,New,Sample Case 2: The widgets we received are the wrong size.,"#N/A","#N/A","#N/A","#N/A","#N/A"
bf1ac343-5b27-43aa-92ae-7920e904cf6a,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,Closed,Easy installation process,"#N/A","#N/A","#N/A","#N/A",Other
bf588961-9f24-4b85-ac2d-0acdf9bac5aa,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Performance,Closed,Signal panel on GC5060 blinks intermittently,"#N/A","#N/A","#N/A","#N/A",Electronic
bf72661b-fdfb-4acc-a04c-a2c4619daaf0,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A",Mechanical
bfccb7de-f8b9-4bc4-9574-e7624c19c48f,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
c04743b7-fea9-4797-84ac-6d50be09791f,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A",Mechanical
c064958b-0f45-4f31-93c5-1194069d5c1c,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A",Other
c0796202-a5ba-4f90-9623-e6e23356c8ca,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,New,Seeking guidance on electrical wiring installation for GC5060,"#N/A","#N/A","#N/A","#N/A",Electrical
c0e02d34-064a-497b-937e-b84118f45017,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Repeated motor breakdown while shutting off,"#N/A","#N/A","#N/A","#N/A",Electrical
c15c1a15-1e94-4da1-9365-9e5809cb1b35,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A",Other
c16ce978-00c7-48e8-bf8a-7ef7a3643b37,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
c17c42ca-2faf-4dd7-9209-755868ee5f2b,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Equipment Complexity,Closed,Starting generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
c1be7068-a4a1-4b10-9c6d-fae0032969d5,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Design,Closed,Motor design hindering performance,"#N/A","#N/A","#N/A","#N/A",Electrical
c1bf268a-1d63-4a03-b4d4-2d7c68e8b4f3,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A",Electrical
c1d6ab37-75e4-432d-8a0d-c7e0e1e81042,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A",Electrical
c202ca2d-3fd0-41a1-b030-f69ceed47474,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
c2762d04-ab59-4238-8722-a748ca67106f,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A",Other
c29020bf-b1c8-4336-b8ce-0526d31fe674,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,New,Seeking guidance on electrical wiring installation for GC5060,"#N/A","#N/A","#N/A","#N/A",Electrical
c349d47b-5cfd-4d17-8a7b-3ce773b92943,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
c374f2f4-3f9f-4983-bf3b-af7eab71d352,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A",Structural
c3b9c2a8-dbf8-4718-9216-6a1e948558e3,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A",Other
c5dd3700-b126-46fb-a918-c38c7657eb59,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Equipment Design,New,Design issue with mechanical rotor,"#N/A","#N/A","#N/A","#N/A",Mechanical
c681c045-e3cd-468d-a2f0-0f0aa001af78,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Customer service for portable generators needs beefing up,"#N/A","#N/A","#N/A","#N/A",Other
c73c6a43-7ee0-4a71-b76c-23f48da1dd12,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Low,"#N/A",On Hold,Sample Case 3: Cannot track our order.,"#N/A","#N/A","#N/A","#N/A","#N/A"
c75ce9b3-2c30-45b5-9c91-7ccf7fb159cc,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A",Structural
c7b6869f-bc4f-4273-82af-77bfdb1eda14,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
c7bbdef2-aa60-449a-add5-d2c9404f4503,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
c9008a98-ff32-469b-b9b4-51ea40fbe9c8,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A",Mechanical
c927913a-223b-489f-9c08-5ead32dcefb6,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Equipment Design,New,Design issue with mechanical rotor,"#N/A","#N/A","#N/A","#N/A",Mechanical
c94fabd6-b3ec-4e0c-9d1b-09c7ed49dcd9,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Equipment Design,New,Design issue with mechanical rotor,"#N/A","#N/A","#N/A","#N/A",Mechanical
cabf8c22-7fb4-4655-ad93-68d7ce59aa81,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A",Mechanical
cadd6577-46bd-40da-9823-b0514777d37c,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A",Electrical
cb2127df-8132-4f1d-9326-ae2c7400abec,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
cbeef763-5cc0-4cf2-b90d-8a9de636a463,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Generator GC3060 platform structure is weakening,"#N/A","#N/A","#N/A","#N/A",Structural
cc2f3738-b099-4f6f-86d3-bc4f15c226a8,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
cc7f2381-c9d2-47b2-a8d9-f1b5b6a2c635,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
cca65fcf-8fe1-4603-8056-44047e1620ee,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Electronic panel fitting loose,"#N/A","#N/A","#N/A","#N/A",Electronic
ccd884ba-260a-4139-aabf-05492b22f205,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Performance,Closed,Signal panel on GC5060 blinks intermittently,"#N/A","#N/A","#N/A","#N/A",Electronic
cd6d5f7b-84a1-4ac0-91be-b9adb4f63260,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
cda2b219-d736-4b23-bfbb-3972a5cda5bc,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Performance,Closed,Signal panel on GC5060 blinks intermittently,"#N/A","#N/A","#N/A","#N/A",Electronic
cdd31c40-e198-401d-b764-bea32213ab20,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
ce8459fd-ebdf-4946-87ee-2636273c128e,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,Closed,Easy installation process,"#N/A","#N/A","#N/A","#N/A",Other
cf1947b8-4828-4147-ad6f-180d0d571694,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Generator GC3060 platform structure is weakening,"#N/A","#N/A","#N/A","#N/A",Structural
cf5a2b52-89ee-4793-8972-6459b6150145,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Electronic panel fitting loose,"#N/A","#N/A","#N/A","#N/A",Electronic
d0282d70-9285-4c99-9cc2-1d7e0b1734dd,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,New,Seeking guidance on electrical wiring installation for GC5060,"#N/A","#N/A","#N/A","#N/A",Electrical
d02eb844-7545-4918-a102-59df903fd55c,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A",Other
d04df0b3-831b-40fc-864d-cf086a66155b,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Instructions not clear,New,Sample Case 2: The widgets we received are the wrong size.,"#N/A","#N/A","#N/A","#N/A","#N/A"
d0b1b96a-d44b-48dc-b9e2-25409b47b751,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A",Mechanical
d0bb7c3c-5548-4e4b-889c-6d6aff8828e7,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
d1358fdf-67e4-45d2-a4bc-3357cfc4f639,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A",Mechanical
d18e71f6-aeee-45da-b844-db0a5c4ebd0c,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,New,Seeking guidance on electrical wiring installation for GC5060,"#N/A","#N/A","#N/A","#N/A",Electrical
d1f1fdaa-b084-4ad2-9694-ada981051da3,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Design,Closed,Motor design hindering performance,"#N/A","#N/A","#N/A","#N/A",Electrical
d1fef20c-3ed5-4cf5-8e04-5b5f0742c93c,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A",Mechanical
d20bace1-7185-4be8-8b27-e13b819bf345,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Electronic panel fitting loose,"#N/A","#N/A","#N/A","#N/A",Electronic
d26f806e-a404-452d-843d-e3c79c710060,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A",Electrical
d381ccc9-6128-477f-bed0-8eae47486fca,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A",Other
d4dcde19-14ea-4bdf-90cc-d602e8b7d50a,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A",Mechanical
d5b63957-8b7f-415d-b76e-7454d2f57ef7,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
d6829cf1-ba2b-4a57-bee6-b84ebeb6fe0b,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A",Mechanical
d6d7a87a-b53a-4342-850e-25b1c02dcd71,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A",Electrical
d7554cda-e701-4926-ae68-49c54ffaad51,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A",Electrical
d76b34c5-317b-4eaa-bdcd-288e8f586e91,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
d796861e-8990-45d4-910f-064d4869354f,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
d797c60d-4efa-43d4-8f89-bf5abcde71bb,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A",Electrical
d7ac6a8b-783f-4043-bd91-729a4b9b4caa,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
d7c664fe-7992-4baf-813f-014ecfc64b5f,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A",Mechanical
d7cd8329-eb9a-4f6b-ac18-63ac6725e024,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A",Mechanical
d84f3010-5e43-4dfd-b79a-55558bc69abc,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Electronic panel fitting loose,"#N/A","#N/A","#N/A","#N/A",Electronic
d8932442-00fb-42a3-b51d-1405076d9561,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Generator GC3060 platform structure is weakening,"#N/A","#N/A","#N/A","#N/A",Structural
d8a27e8f-6556-4128-9560-a84c4cb10536,"#N/A","#N/A","#N/A",false,Email,"#N/A",Medium,"#N/A",On Hold,"#N/A","#N/A","#N/A","#N/A","#N/A",Problem
d95426de-c4d2-47f2-98d9-c90a11fb359e,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
d95d38dc-b644-47c9-baf0-fa724c4dc026,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A",Mechanical
d9899636-d1da-4543-814f-45a1b755d144,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A",Electrical
d9a1b946-6351-4383-8f95-ba214199b2e2,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
d9ba89f8-8c08-4733-a418-4777a427f1a3,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
dad97f94-e6ee-4784-a72b-1bee652a2af2,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A",Other
db95395d-e695-4011-935b-74580394b1d0,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Electronic panel fitting loose,"#N/A","#N/A","#N/A","#N/A",Electronic
dc45eadc-6c92-4171-a0a9-c071b8f3ea4e,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
dc5cf2d2-4f48-457f-a543-07ffdc08512a,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A",Structural
dc74b0f1-6811-4bee-a55d-5fec8989eafb,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Equipment Design,New,Design issue with mechanical rotor,"#N/A","#N/A","#N/A","#N/A",Mechanical
dc7af749-fa17-41dc-8bbf-3546c1c8d3d6,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Equipment Complexity,Closed,Starting generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
dd6d2b11-a2d7-4cc1-bd69-9b4eeaf15548,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A",Other
dd7962f2-fbfa-4f6e-98b3-b208f179b557,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A",Other
ddcc4a8e-33f4-4242-be8f-941becb6a7f1,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
de2d70d3-3b04-4be6-aaa9-127016d192a0,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A",Mechanical
deb71037-671c-4447-8c61-fd9e71a9d2c5,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A",Mechanical
ded081d1-dc0b-41d1-9375-36dfbac272a0,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Repeated motor breakdown while shutting off,"#N/A","#N/A","#N/A","#N/A",Electrical
defe2c3a-4255-4255-9324-f430036c7c4b,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A",Other
df7380fa-58dc-47fd-b3ae-ac9487a6222c,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A",Electrical
e0407965-0ad0-4634-a4f5-50fbe214a6eb,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A",Mechanical
e07db991-caae-4634-b5d0-95a92d996677,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
e19bce0c-2f1c-4252-8a04-6f01e13a4695,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A",Other
e1b84c4a-e9fc-4a43-94a6-bcf48ea77b8b,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A",Other
e1e33f1d-16ff-4630-bf41-ae9583707519,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
